Time,Content,Date
2019-10-25 12:10:50,"The underwriting standards at some firms are deteriorating substantially, leading to potential issues for specific institutions (such as Santander.) That may be the most pressing takeaway from this subprime auto loan story: https://t.co/y9GSaCYwKP https://t.co/1kElEWfIFY",2019-10-25
2019-10-25 15:42:35,"The Bank of Japan issued a warning to the nation's banks about CLOs, saying they're vulnerable to a steep drop in prices in a downturn. https://t.co/3Qa1sxT3Ob",2019-10-25
2019-10-26 15:56:39,"@KKappmeier You can email me: first initial, last name at https://t.co/GfhpATmFrq",2019-10-26
2019-10-28 00:40:49,"Blackstone owns about 800 million square feet of industrial warehouses, with nearly a quarter of that having been acquired this year. Most is concentrated in cities like Dallas, Atlanta, Los Angeles, Miami and San Francisco. https://t.co/LOLUYEGbTj",2019-10-28
2019-10-28 00:44:45,"Michael Milken’s organization has aggressively advocated for tax breaks tied to “opportunity zones.” He personally also stands to gain from these investments, with Sec. Mnuchin lobbying directly for provisions that would help him, according to this piece https://t.co/vJWHJIavC5",2019-10-28
2019-10-28 01:11:55,The increasing fuzziness between SoftBank’s balance sheet and its Vision Fund “makes it harder to calculate SoftBank’s liabilities and obligations.” https://t.co/EXnnKx2UVU,2019-10-28
2019-10-28 01:27:02,"Loan funds have gotten “whacked” over the past 12 months, with outflows totaling $42 billion: EPFR Global data. Related: Fitch recently increased its predicted loan default rate for next year from 2% to 3.5%. https://t.co/ec7vuPi9O5",2019-10-28
2019-10-28 10:29:00,"Good news is bad news for China's bond market, where yields are rising at the fastest pace in six months. https://t.co/Hm5862Z3i2 https://t.co/T1AjafrzBQ",2019-10-28
2019-10-28 10:30:01,The outflow from U.S. equity funds this year has been the biggest since 2008 relative to the flood of money into cash and bonds: GS https://t.co/HGfohqJZun,2019-10-28
2019-10-28 10:31:41,“This is about convergence of the trader and quant. It’s moving at warp speed and re-inventing what the trading floor looks like.” https://t.co/BRNpsz45ZM,2019-10-28
2019-10-28 10:37:18,"“Wall Street loves talking about recession. Once one person says there might be a recession, the next person gets asked, ‘When do you expect the recession?’” https://t.co/dVdC7cbHGy",2019-10-28
2019-10-28 11:18:00,JPMorgan is quietly shrinking its NYC-based workforce.  https://t.co/yidSqeyCb5,2019-10-28
2019-10-28 13:48:31,PG&amp;E's outlook is looking dimmer. https://t.co/lKUDlfawiD Its bonds today: https://t.co/kj5bhJfKz9,2019-10-28
2019-10-28 15:01:50,Banks are boosting the amount of capital they set aside to cover soured consumer loans as serious credit-card &amp; auto loan delinquencies pick up. https://t.co/Xg9Ad80kwS,2019-10-28
2019-10-28 16:07:39,"People are too worried about an imminent U.S. recession, but it wouldn’t take much to trigger one: ex-NY Fed President Dudley https://t.co/RkNYo86xvj",2019-10-28
2019-10-28 17:44:54,"BlackRock still likes EM debt after its recent outperformance. ""Within EM local currency debt, we prefer exposures in countries not linked to China..We see opportunities in Latin America, such as in Brazil and Mexico,"" and others including India. https://t.co/CAq6rknK0W",2019-10-28
2019-10-28 17:47:51,"@Hudders1985 Yeah, that's what I was thinking. How much does the unrest in Chile, Argentina and Ecuador, among others, affect the Latin American call? Sounds like not all that much from a general perspective.....",2019-10-28
2019-10-28 18:44:34,"Private-equity firms are increasingly targeting startups, with an eye toward bolstering returns with faster-growing companies. KKR is the latest, with a $2 billion tech-focused fund. https://t.co/2cRplwxin1",2019-10-28
2019-10-28 23:20:11,"Pimco’s Ivascyn is growing somewhat bearish on credit, saying it “has been well behaved but if people begin to really fear recession, we can see underperformance quickly. This is the sector most prone to overshooting on the downside.” https://t.co/ljU735tGRc",2019-10-28
2019-10-28 23:23:14,"Despite talk about defensive positioning, investors are still holding on to plenty of stocks and not that much cash. https://t.co/RBZ5kdgdsD",2019-10-28
2019-10-29 10:24:46,"Pimco &amp; Elliott Management are two of the bigger post-bankruptcy owners of PG&amp;E bonds, which are tanking in face of new fire-related liabilities. https://t.co/1sLz9cegQ9",2019-10-29
2019-10-29 10:36:17,"As Google, Amazon &amp; Microsoft battle it out for cloud business, it's worth noting just how dominant Amazon &amp; Microsoft are right now. They together account for about 48% of the $61 billion public cloud market: Bloomberg Intelligence https://t.co/zWp0F0G89H https://t.co/qoYa0DICPu",2019-10-29
2019-10-29 10:41:28,"More gloom &amp; doom from Ray Dalio. He says the global economy is under threat from ineffective monetary policy, a rise in the wealth gap and climate change, which together will lead to a “scary situation” over the next decade. https://t.co/qYCfGvDCIz",2019-10-29
2019-10-29 10:41:53,(So buy Chinese stocks....? https://t.co/Ym2D8s8A3N),2019-10-29
2019-10-29 10:47:51,"Here's a Chinese convertible bond sale that was 330 times oversubscribed, which calls into question of the whole ""oversubscribed"" statistic yet again, because investors don't have to pay the full amount of their bids until after they get their allocation. https://t.co/3hb5CAd7yK",2019-10-29
2019-10-29 11:13:24,"China’s third-quarter slowdown continued into October, with only a few signs of stabilization. https://t.co/TxKaWrQE1f",2019-10-29
2019-10-29 11:30:39,"Payday loans are criticized for being exploitative of lower-income Americans. Enter online installment loans for the middle class, which have similar triple-digit interest rates but longer maturities &amp; less political pushback. https://t.co/zSltYUOHIY",2019-10-29
2019-10-29 12:31:46,"Tale of two junk-bond markets: energy junk bonds have lost nearly 5% since the end of January, non-energy HY debt has gained more than 9%. https://t.co/corcVVSFET",2019-10-29
2019-10-29 12:40:34,"@TwainsMustache Yes - that's a very interesting part of this story. If you parse through the data further, you'll find the haves and the have-nots within energy as well, with a couple of bankruptcies dragging down returns",2019-10-29
2019-10-29 13:50:16,"U.S. home prices declined in August for the first time in a year, even as mortgage rates hovered near a three-year low. https://t.co/DPMdihklBd",2019-10-29
2019-10-29 14:06:24,Related: there's a two-tier consumer in the U.S.: https://t.co/XLgnCauADJ,2019-10-29
2019-10-29 14:39:40,"The annual healthcare cost for American families is an average $23,000, up from about $10,000 in 2003. Chart from DB's Torsten Slok: https://t.co/loRK1z3sww",2019-10-29
2019-10-29 15:11:32,@Clint_Roughton @TheOneDave @BloombergRadio Fair point!!!! I should have said some of the best charts if I didn't....thanks for keeping me honest!,2019-10-29
2019-10-29 20:04:19,The heady topics we discuss on Money Undercover — Kurt Cobain’s cigarette-stained sweater. https://t.co/E438k8Xbw0,2019-10-29
2019-10-30 09:51:20,"Deutsche Bank saw debt-trading revenues drop 13% in Q3, compared with gains at all big Wall Street peers. https://t.co/f8Jpcbh3O8",2019-10-30
2019-10-30 10:57:01,"Money keeps flooding into private markets, whether it’s into new venture tech funds or CLOs. At the same time, some pensions are starting to get more cautious. The latest edition of Money Undercover: https://t.co/bpKQeluOZH",2019-10-30
2019-10-30 11:23:18,"The CEO of the world’s biggest sovereign wealth fund is stepping down, but he’ll remain around focusing, in part, on expanding the fund’s investment in unlisted renewable energy assets. https://t.co/Cpl1HyRPZv",2019-10-30
2019-10-30 11:26:43,"“I think WeWork has a pretty high probability of being a zero for the equity, as well as for the debt.” https://t.co/CTQSUIg6ER",2019-10-30
2019-10-30 11:34:51,Worries remain about South Korea’s hedge-fund industry after a high-profile meltdown. “I believe some smaller funds heavily exposed to hybrid bonds are also experiencing similar liquidity problems.” https://t.co/yt8C0Dap5R,2019-10-30
2019-10-30 11:39:26,"Chinese citizens are starting to save less &amp; spend more. “40 years into the greatest accumulation of money the world has ever seen, the pattern is reversing. The impact will be felt world-wide, in ways good and bad.” https://t.co/GaaJ5237OT",2019-10-30
2019-10-30 12:25:09,Chinese direct investment in the U.S. real estate &amp; hospitality sectors plummeted to $377 million last year from a high of $17.3 billion in 2016: Rhodium Group data https://t.co/PS1REW8Spg,2019-10-30
2019-10-30 12:37:45,"The U.S. grew faster than expected in Q3. https://t.co/a5LjpftG4f 10-year bond yields pop higher a bit, although this reaction (which is already fading) may also be related to a report just out that the Treasury Department is planning to issue 20-year &amp; 50-year bonds.",2019-10-30
2019-10-30 13:02:35,Loan recoveries are going to be much lower in the next downturn: Moody’s  https://t.co/8bvuiMoaiG?,2019-10-30
2019-10-30 14:02:50,https://t.co/v6xy2zPs2u,2019-10-30
2019-10-30 19:02:27,“Strategists predicting the impact of a presidential election are worse than the pollsters. It’s one of the best contrary indicators out there.” https://t.co/RlDvWTnn3N,2019-10-30
2019-10-30 19:08:52,Powell: “I think we would need to see a really significant move up in inflation that’s persistent before we even consider raising rates to address inflation concerns.” The Fed does exactly what the market expected. Bonds are little changed. https://t.co/tiN9y4O8Ga,2019-10-30
2019-10-30 19:12:35,"@alan_kruss Yes, you're right. The 2yr is little changed. 10-year yields are taking a dive.",2019-10-30
2019-10-30 19:13:52,"@KeithMcCullough Longer-term yields are heading lower, you're right. 2yr yields are little changed. Yields took a leg lower after that particular comment by Jay Powell...",2019-10-30
2019-10-30 19:18:08,@KeithMcCullough Thank you! Thanks for keeping me honest and all your insights.,2019-10-30
2019-10-30 19:48:49,"Tristan Harris argues that Big Tech's business model is designed to change the way people think, to make them more narcissistic, sensationalist &amp; distracted. He says companies have the ability to lessen these effects but generally choose not to.  https://t.co/89EXphHx9P",2019-10-30
2019-10-31 02:59:50,"Apple continues to face the challenge of consumers delaying smartphone replacements. Over the last three years, the average age of a smartphone has increased more than three months to 19.5 months: UBS https://t.co/xWL0cWSZcd",2019-10-31
2019-10-31 10:08:40,"The damage to Hong Kong's economy from the recent unrest has far exceeded economists' expectations, as the city falls into recession. https://t.co/X9fOg8EmVe",2019-10-31
2019-10-31 10:13:57,"Traders have priced out a December Fed rate cut, but are still pricing in another one before Nov. 2020. https://t.co/tjaabSAuI7",2019-10-31
2019-10-31 10:18:32,"File under trade wars aren't so easy to resolve:“Even if they do get a phase one, a phase two is going to be substantially more difficult because all the really difficult issues are being deferred.” https://t.co/05DtMtupIr",2019-10-31
2019-10-31 10:26:04,"The BOJ is hoping it can suppress interest rates by saying all the right words rather than actually doing anything. ""The change in the guidance reflects the BOJ’s agony of having little room for further easing.”  https://t.co/Bz9rjC3r41",2019-10-31
2019-10-31 10:49:03,"U.S. earnings are set to decline for the third consecutive quarter, but about 75% of the S&amp;P 500 companies that have reported so far have beaten expectations, slightly above the five-year average of 72%. https://t.co/wrO17ZtMo7",2019-10-31
2019-10-31 10:50:14,"Investors in PG&amp;E's stocks and bonds lost about $4.1 billion in the four trading days after the blaze in Sonoma County, Calif., started late Oct. 23. https://t.co/WEg15qBedi",2019-10-31
2019-10-31 10:52:41,@samplrl Not just you.,2019-10-31
2019-10-31 11:06:03,U.S. farm bankruptcies in September surged 24% to the highest since 2011. https://t.co/nW5Q8re9qc,2019-10-31
2019-10-31 12:18:04,"Investors are demanding the greatest amount of extra yield to own CCC rated bonds vs BB notes since 2016, showing the bifurcated nature of today's U.S. high-yield bond markets. Unclear whether this indicates investor prudence or a leading indicator of weakness. @ferrotv @tomkeene https://t.co/VdHhQLBmpi",2019-10-31
2019-10-31 12:39:03,Signs of a weakening U.S. consumer? https://t.co/g0s47G62Yg,2019-10-31
2019-10-31 14:27:15,"@6Perch My older brother and I used to come home after school, make two boxes of Kraft Mac 'n Cheese and share the full bowlful. Then we'd have dinner. As the mom of two boys, I'm preparing to take out a mortgage to pay for their high school food intake....",2019-10-31
2019-10-31 14:35:39,A better link perhaps: https://t.co/YKt5lOEYPG,2019-10-31
2019-10-31 15:03:20,"Companies are on pace to sell a record volume of U.S. investment-grade bonds this year, with 65% of the issuance coming from BBB rated issuers: Fitch Ratings https://t.co/NaIhFv1Htu",2019-10-31
2019-10-31 15:10:32,"Here's a look at the market value of the Baa universe of debt in the U.S. - rising to nearly $3 trillion, triple where it was in 2010, as per Bloomberg Barclays index data: https://t.co/hegIRim3J2",2019-10-31
2019-10-31 15:10:52,@felixsalmon That's deep.,2019-10-31
2019-10-31 15:18:40,"@EconomPic I hear you, but there's also been a record pace of Baa issuance so far this year. No deleveraging there.",2019-10-31
2019-10-31 15:20:38,@EconomPic Fair. Thank you.,2019-10-31
2019-10-31 18:06:20,SoftBank's $100 billion Vision Fund only got that big by borrowing money from two Middle Eastern nations at a 7% rate. The interest payments amount to $2 billion this year alone. https://t.co/CiFRMQnb8K,2019-10-31
2019-11-01 10:33:46,"Chinese stocks &amp; bonds are falling as some start worrying about stagflation in the world's second largest economy. https://t.co/6fQC21ooPE Separately, the rise in idiosyncratic Chinese corporate defaults continues. https://t.co/px5V4whSTx",2019-11-01
2019-11-01 10:49:12,"There are signs that China's manufacturing sector is starting to pick up, giving a more positive tone to global markets. It's interesting, however, how much the private data out overnight contrasts with official figures, which point a more bearish view. https://t.co/4xuHOkW4uw",2019-11-01
2019-11-01 10:51:26,"The private figures, which are better, may be the more accurate since @ChinaBeigeBook has pointed out that Chinese officials have historically massaged the numbers to obscure both recoveries and declines....",2019-11-01
2019-11-01 12:17:42,"Spreads on the lowest-rated junk bonds have climbed to the highest levels since the beginning of the year, and are now 9.7 percentage points over benchmark rates. https://t.co/Rg0qTyXJqT",2019-11-01
2019-11-01 12:33:09,The headline jobs number comes in much stronger than expected. Short-term U.S. yields pops. https://t.co/GIy1TNV2BX,2019-11-01
2019-11-01 12:34:02,https://t.co/Sk6QxPfR90,2019-11-01
2019-11-01 13:47:53,Here's one way Venezuela's Maduro has sought to survive amid U.S. sanctions: Hundreds of millions of dollars in cash has been shipped to the nation from Russia in less than a year. https://t.co/z8Qo7ucP1w,2019-11-01
2019-11-01 14:03:06,"U.S. manufacturing data disappointed for the third straight month, with the weakest production level since the last recession. https://t.co/ib6evzSqhd And just like that, the rise in short-term U.S. yields from the jobs number gets wiped out. https://t.co/8VDY0hbBNn",2019-11-01
2019-11-01 14:09:40,"@Mr_Markets @business ha! yes, not huge moves. and stocks are making new records. still, gives you a sense of what traders are paying attention to and how developments are being interpreted.",2019-11-01
2019-11-04 02:07:17,"China Life Pension has doubled its assets in the past 12 months to more than $142 billion and is expected to become one of the world’s largest pensions over the next 2 years. It primarily invests in Chinese debt for now.
 https://t.co/XGPt1phHR0",2019-11-04
2019-11-04 02:15:43,"Public pension plans have gradually reduced their assumed return from 8% in 2001 to 7.2% but they have consistently underperformed this objective, with average annual gains of 5.9% in the period: research  https://t.co/k2KRHGVMav",2019-11-04
2019-11-04 02:18:10,"Shares of companies that topped analysts’ forecasts in Q3 rose an average of 2% in the two days after reporting results, beating the five-year average of 1%: FactSet data https://t.co/VmlNFyR6Yc",2019-11-04
2019-11-04 08:39:39,"More CEOs were dismissed for ethical lapses in 2018 than for financial performance or board struggles for the first time in 19 years: PriceWaterhouseCooper study that analyzed CEO turnovers in the world’s 2,500 largest companies. https://t.co/q51ssy0qAA",2019-11-04
2019-11-04 09:49:29,"As EM assets continue to outperform, investors are starting to pile back in. The biggest dollar-denominated EM debt ETF just saw its biggest one day inflow since February. https://t.co/G2otec9OLc",2019-11-04
2019-11-04 10:31:59,"Since the end of September, EM equities have gained twice as much as the S&amp;P 500. https://t.co/fRptxhlJaR",2019-11-04
2019-11-04 10:39:14,"In that period, EM debt has gained 2.2% vs 0.4% gain on U.S. high yield. https://t.co/Li0e1xdFh1",2019-11-04
2019-11-04 11:31:01,"Microsoft Japan says a four-day work week boosted productivity by 40%. ""92% said they were pleased with the four-day week."" https://t.co/LsP9syR2l6",2019-11-04
2019-11-04 12:33:31,"As @GinaMartinAdams quipped to me this morning, ""What happened with the other 8%??""",2019-11-04
2019-11-04 22:32:41,"Hedge-fund firm Elliott Management, is accelerating its push into private equity, raising $2 billion for PE-style takeovers.  https://t.co/GmYpoxHdM3",2019-11-04
2019-11-05 11:11:18,"People are worried about a bond-market tantrum in the wake of easing U.S.-China trade tensions, as yields globally start rising. “Pricing is no longer for lower rates and momentum has shifted.” https://t.co/8AWgpE0256",2019-11-05
2019-11-05 11:23:26,"Regulators are considering whether to end the credit-ratings business model where issuers pay for ratings, with many criticizing the current system as incentivizing grade inflation. https://t.co/snz6wfWMYL",2019-11-05
2019-11-05 11:31:51,"SoftBank’s strategy of dumping cash on promising young companies is showing cracks at a number of its investments aside from WeWork. https://t.co/GjHp7Qx5eg This raises questions about the efficacy of ""blitzscaling,"" as Prof. Len Sherman calls it: https://t.co/WVGqnICB0T",2019-11-05
2019-11-05 11:34:23,"The year 2019, when investors remembered that companies are supposed to make money. “It’s important for people to grow, but there’s got to be a clear and articulated path to profitability.”  https://t.co/kh7nH1jZ2y",2019-11-05
2019-11-05 11:40:23,"Another way to look at this is the market value of negative yielding debt globally. It's dropped to $13.2 trillion from a high in August of $17 trillion, but there's still a long way to go before we get back to beginning of the year levels. https://t.co/KcxUkDy7EI",2019-11-05
2019-11-05 11:54:50,"There was a minute when investors were backing away from high-yield bonds, but now they're racing back in, even starting to buy more CCC rated notes as they become more confident that we'll avoid a near-term downturn. U.S. junk-bond yields head to near the lowest since late 2017 https://t.co/44SABOxWFC",2019-11-05
2019-11-05 15:22:37,@JodyLurie What is it now? Was taking it from Bbg's DDIS screen...,2019-11-05
2019-11-05 15:27:58,"I stand corrected on total debt at Chesapeake - it's more like $9.1 billion. The original figure included revolving credit lines, which don't appear to be drawn at the moment based on the latest 10Q. Thanks @JodyLurie for the correction! https://t.co/lhhglIZ6xI",2019-11-05
2019-11-05 15:31:50,https://t.co/L1ePXDjLHt,2019-11-05
2019-11-05 15:32:32,"@SensibleSpec Yes, thank you!",2019-11-05
2019-11-05 15:53:35,"A rash of pain in the oil patch today. Chesapeake plunging after saying its ability to continue is a ""going concern, McDermott debt plummeting after it missed an interest payment. This may stem from banks tightening lending standards. From @ArifHozef  https://t.co/HVEL681lYW",2019-11-05
2019-11-05 16:07:58,"Peloton is still not set to close above its IPO price, even with a better-than-expected forecast out today. It and SmileDirectClub are the only two $1+ billion IPOs that have never closed above the offer price. h/t @DRBCurtis https://t.co/wFlT5rtSEh",2019-11-05
2019-11-05 16:18:14,"@JJHantsch @DRBCurtis Rim shot! :)

or should I say :(",2019-11-05
2019-11-05 16:21:22,@moosegard @DRBCurtis lol,2019-11-05
2019-11-05 17:11:19,"Chesapeake Energy, which has about $9 billion in debt, said it may not be able continue as a ""going concern"" if oil &amp; gas prices don't materially increase. (corrected above to adjust debt outstanding) https://t.co/hMFVsaMFFm Its bonds: https://t.co/TNx7GiIyNM",2019-11-05
2019-11-05 17:11:51,"@ml8_ml8 Yeah, you're right. Just did it. Thanks.",2019-11-05
2019-11-05 17:13:25,@ml8_ml8 Yes. And I usually err on the side of deleting. I should have done so today,2019-11-05
2019-11-05 17:20:20,"We're in the ""lessons learned"" phase of the WeWork story. “Those lessons should be learned by everyone who wants to go public. I’ve learned a few myself.” https://t.co/1wcHb7Whlx",2019-11-05
2019-11-05 18:40:16,"@moosegard Ha! Seriously. Try explaining to your 10yo son that he should keep doing all his homework, however rote, when he says, ""Mom, I could just sing a silly song, put it on YouTube and become a millionaire.""",2019-11-05
2019-11-05 18:59:33,"What happens when coders become traders? ""Infinite money cheat code."" https://t.co/WwnfJMRwgC",2019-11-05
2019-11-06 01:50:09,"Cash “is essentially free for those who have money and creditworthiness, [but] it is essentially unavailable to those who don’t have money and creditworthiness, which contributes to the rising wealth, opportunity, and political gaps.” https://t.co/5opg4FxL4G",2019-11-06
2019-11-06 02:00:33,Walgreens Boots is considering going private in what may become the biggest leveraged buyout of all time. https://t.co/EAfI2oTfEI,2019-11-06
2019-11-06 11:06:19,"Xerox is looking at taking over printer-maker HP, a move that would unite the manufacturers of increasingly obsolete office technology. https://t.co/vw0NVESKQU",2019-11-06
2019-11-06 11:10:18,"“The explanation for the massive rescue for WeWork was unsatisfying. If SoftBank is to go on as an investment company, it needs to do a better job explaining its own governance to investors.” https://t.co/t9AOQPmb8F",2019-11-06
2019-11-06 11:15:22,China's first euro bond offering in 15 years highlights the nation's desire to diversify away from dollar bonds in the face of U.S. trade tensions.  https://t.co/D7clQw4zBB,2019-11-06
2019-11-06 11:23:08,"The quarterly loss in shares of Uber, Slack &amp; Guardant Health, plus a $4.6 billion write-off tied to WeWork, amounted to the first operating loss for SoftBank in more than a decade.   https://t.co/CLho7NEEq1 https://t.co/dSyqMmciWB",2019-11-06
2019-11-06 11:30:23,"Real estate currently looks frothy, with little pockets of obvious value in the U.S.: CalSTRS CIO Chris Ailman. The fund will be a net seller over the next year &amp; recently liquidated a senior housing portfolio because the area looked ""oversaturated."" https://t.co/FDYsccrxBA",2019-11-06
2019-11-06 11:33:57,More signs of stabilization in Europe's economy: https://t.co/ogjhJCKHKs,2019-11-06
2019-11-06 11:46:55,"I try to give a theme to each week's Money Undercover. This week's was misvaluation: PE-backed food-delivery companies realizing their business model may never be profitable, more fallout from the retail apocalypse, fears of froth in real estate. https://t.co/LNAapiPLTY",2019-11-06
2019-11-06 11:48:23,"(And Baby Shark, because why not.) https://t.co/QadD3486hc",2019-11-06
2019-11-06 12:34:04,@DSRAC1234 Thank you!,2019-11-06
2019-11-06 13:14:10,"“If you had to lever up some kind of retailer, a pharmacy retailer is better than department store retail, but I don’t think the market is going to be super receptive to the idea that this will thrive.” https://t.co/ZbGDi2x4ga",2019-11-06
2019-11-06 14:47:36,"This surprisingly negative productivity data may be temporary. But it's indicative of a conundrum for corporate executives: there are no obvious sources of significant growth for their businesses, even as they see their labor costs increase.   https://t.co/IjLrqhGdXp",2019-11-06
2019-11-06 16:03:35,China may invest up to $10 billion in Aramco's IPO. This fits in with the nation's push to have more international influence. https://t.co/XoNPLVXBMs,2019-11-06
2019-11-06 16:47:24,Ray Dalio's point made here: https://t.co/UfdcGt0aug is backed up very clearly with developments like this: https://t.co/xQXmOiKjku,2019-11-06
2019-11-06 16:53:48,Happy talk suddenly turns to ambivalent talk in Trade Land. Stocks turn negative. https://t.co/SO0gQ7qZ8M,2019-11-06
2019-11-06 21:12:49,Frontier Communications added to speculation that it’s headed for a restructuring by drawing on the rest of its credit line for almost half a billion dollars. https://t.co/yFxicPN7GW,2019-11-06
2019-11-07 03:38:59,A deal to take Walgreens Boots Alliance private would be a “stretch” at a time when investors have become more discriminating: Blackstone CEO https://t.co/ZulmcD43Z2,2019-11-07
2019-11-07 03:49:47,Millennial health-care costs could climb 33% vs the prior generation due to substantial increases in illnesses among the cohort. Current trends may also indicate a more than 40% increase in millennial death rates vs Gen X: study https://t.co/tZ6eqJvNuw,2019-11-07
2019-11-07 11:22:51,"BlackRock &amp; Eaton Vance are among those calling for a resurgence in inflation.  https://t.co/lN0h0P7qew This jibes with a selloff in longer-term bonds, with 10-year Treasury yields reaching the highest since September &amp; nearly $1 billion withdrawn from TLT over the past 3 days. https://t.co/HVUiKVKgao",2019-11-07
2019-11-07 11:35:39,"A big question in US markets is whether the WeWork meltdown was a tipping point for other high growth, no profit private companies. The fallout certainly continues with a massive underperformance among funds that invest in such companies. One mutual fund stands out: MSEGX (1/2)",2019-11-07
2019-11-07 11:41:22,"The Morgan Stanley US Growth Fund has been an outperformer in recent years &amp; has grown to $6.4 billion of assets. But it's lost 2.9% in the past month, as its holdings (as of 6/30) include Uber &amp; private shares in a number of companies, including Airbnb, Magic Leap, Agilon Health",2019-11-07
2019-11-07 11:46:05,"Earnings at big US companies are forecast to rise 0.8% in the Q4, down from a 4.1% forecast at in Oct. &amp; 7.2% expected as recently as July. If true, that means companies are poised for their slowest annual pace of earnings growth in 4 yrs.
 https://t.co/FaIWELGNiH",2019-11-07
2019-11-07 11:47:19,"Foreign private holdings of U.S. stocks hit a record high of $7.7 trillion as of July, the most recent data available. https://t.co/BNnNnVmwuw",2019-11-07
2019-11-07 11:49:35,European traders want a shorter day to improve their health.  https://t.co/Ks4ssLj3JX,2019-11-07
2019-11-07 11:50:31,"@joshuafsmith081 if you rearrange bramo, you get rambo. just sayin'.... :)",2019-11-07
2019-11-07 11:53:17,"Saudi Arabia’s sovereign-wealth fund still likes Travis Kalanick, has pumped $400 million into his new company CloudKitchens. https://t.co/7Kj16iXtKR",2019-11-07
2019-11-07 13:27:39,The correlation between benchmark Japanese government bonds and U.S. Treasuries have risen to the highest in over year. via @TheTerminal's Chikako Mogi https://t.co/PRkuy3HfeW,2019-11-07
2019-11-07 13:31:42,"Despite better-than-expected data out of the eurozone, the European Commission warns that the worst may be yet to come. https://t.co/juojv6V9Sr",2019-11-07
2019-11-07 14:38:27,"There's an unprecedented divergence between bullish U.S. consumers and bearish corporate executives, from DB's Torsten Slok: https://t.co/c4pmZcmiga",2019-11-07
2019-11-07 15:37:15,"10-year Treasury yields are moving steadily higher, to the highest level since the end of July (but still way below where they were a year ago.) https://t.co/I2JXsFWHcw",2019-11-07
2019-11-07 17:22:46,File under warehouses are hot investments. https://t.co/GnSWs2cpCv,2019-11-07
2019-11-08 01:10:08,Apollo Global’s Leon Black said the firm is on course to almost double its assets under management to $600 billion in five years. https://t.co/BTOa033JJG,2019-11-08
2019-11-08 10:59:28,"Americans are getting older before they buy homes. The median age of first-time home buyers has increased to 33, the oldest in records dating back to 1981. The median age of all buyers also hit a new record, 47: National Association of Realtors data  https://t.co/W6TjQSxzTg",2019-11-08
2019-11-08 11:02:43,The owner of Sears &amp; Kmart is getting closer to not existing. https://t.co/3HqJMe8dYN https://t.co/HdkhK2QJU0,2019-11-08
2019-11-08 11:10:13,"From Germany to France, bond yields are starting to turn positive again.  https://t.co/VxyipNmMMj The pool of negative yielding debt has shrunk by more than $5 trillion since the end of August, to less than $12 trillion. https://t.co/g3EDxlekUK",2019-11-08
2019-11-08 11:13:24,"Pension funds’ allocations to alternative asset classes rose to 26% in 2018 in the U.S., U.K., Japan, Australia, Canada, Switzerland and the Netherlands, from 19% in 2008: report https://t.co/sCTrL62o0W",2019-11-08
2019-11-08 12:15:22,"U.S. investment-grade bond spreads have shrunk to the lowest in more than a year, to just 1.05 percentage points over benchmark rates. This, despite the fact that a record proportion of the debt carries BBB ratings. https://t.co/WFyV8K6EAv",2019-11-08
2019-11-08 12:44:37,"China is trying to tackle its burgeoning crisis at smaller regional banks by merging or restructuring them, with the central bank providing liquidity support if necessary. https://t.co/B4JIFDFQCv",2019-11-08
2019-11-08 12:49:18,The good news: China export data came in better than expected. The bad news: domestic demand continues to show weakness. https://t.co/01J8blIc2g,2019-11-08
2019-11-08 13:30:23,@QContrarian Do you have a link? I'd love to read it. Thanks!,2019-11-08
2019-11-08 14:16:56,"US fund and ETF investors bought $5.36 billion of stocks this past week, the biggest inflow since September, while selling $2.41 billion of government bonds, the largest outflow since September: Bank of America Merrill Lynch &amp; EPFR data",2019-11-08
2019-11-08 18:17:02,"Only 29% of large-cap actively managed mutual funds were beating benchmarks as of the end of October, down from 41% in the first half: BofA data https://t.co/07r5Dh1QiI",2019-11-08
2019-11-08 19:02:43,"Fed official: “Climate change is an economic issue we can’t afford to ignore. The impact of these events go well beyond their immediate disruptions. They can destroy wealth, exacerbate existing income inequalities, and...displace people permanently.” https://t.co/B5wf69C9v5",2019-11-08
2019-11-10 22:18:20,"Saudi Aramco’s IPO prospectus acknowledges that oil demand may peak within the next 20 years, a scenario the kingdom has previously dismissed. https://t.co/0ZAku3PXvG",2019-11-10
2019-11-10 22:22:49,"The SEC had expressed concern over WeWork’s measurement once known as “community-adjusted Ebitda,” but the company kept it in its IPO marketing documents anyway on the direction of its CEO. https://t.co/xvyGpbwRkk",2019-11-10
2019-11-10 22:31:10,"Consumers are piling debt on car purchases to such a degree that it often exceeds the car’s value. 33% of people who traded in cars to buy new ones had negative equity in the first nine months of 2019, vs 19% a decade ago. https://t.co/rmxoq0rXly",2019-11-10
2019-11-10 22:34:41,"Farm debt is projected to hit a record $416 billion this year, up nearly 40% since 2012. Defaults and bankruptcies are rising as well. https://t.co/iIW1azYWwL",2019-11-10
2019-11-10 22:36:54,"Greece is now being treated as safer than Italy by bond investors, with Greek yields falling below those of Italy for the first time since 2008. https://t.co/5LPrB5DhH2",2019-11-10
2019-11-10 22:44:20,"Traditional lenders are increasing their use of machines to decide who gets how much credit, but there are growing complaints that the algos are discriminatory, including some made by Apple’s co-founder. https://t.co/B34DNysGJB",2019-11-10
