Time,Content,Date
2019-07-03 18:16:40,This Is One Of Tech's Quickest Recoveries https://t.co/yq31clFZPO via @sentimentrader,2019-07-03
2019-07-08 18:49:56,"The WSJ notes that while the S&amp;P 500, Dow Industrials, and Nasdaq Composite all made new highs, the small-cap Russell 2000 has been lagging badly. Since 1979, this has only happened in January and April of 1999. https://t.co/520ByC9uK3",2019-07-08
2019-07-08 19:51:01,"@mymymye Full returns are given on the premium account, but the return for that month was up 0.8%",2019-07-08
2019-07-09 15:42:15,This Has Only Happened Twice In 40 Years https://t.co/dT0DrkiAMu via @sentimentrader,2019-07-09
2019-07-10 01:19:58,"The NY Fed recession freakout chart is one of those things where perception matters more than reality.

The data is freely available. It would help investors if reporters would take 10 minutes, download it to Excel, actually study what it has meant, then calm the f down. https://t.co/1AVQLPZ1u0",2019-07-10
2019-07-10 15:59:41,Why Recession Risk Is More Bark Than Bite...For Now https://t.co/xusoSiGUxt via @sentimentrader,2019-07-10
2019-07-10 17:12:18,"According to the Investment Company Institute, investors pulled more than $28 billion from equity funds (mutual and exchange-traded) in the week before Independence Day. 4th-largest outflow in over a decade. https://t.co/qyWY9pmsU6",2019-07-10
2019-07-11 14:42:27,"Over the past decade, gold has not been able to handle big (well, ""big"") jumps in inflation. https://t.co/buMS67sB84",2019-07-11
2019-07-11 16:07:03,Tech Has Led - What That Should Mean For The Summer https://t.co/H2YOnCG1KZ via @sentimentrader,2019-07-11
2019-07-12 16:21:32,Don't Fight The Fed's Sentiment https://t.co/ZTpkjlXv45 via @sentimentrader,2019-07-12
2019-07-12 16:48:37,"The current scale of Citi economic surprises:

Japan: 😂26
Sweden: 😅15
Switzerland: 😁12
Australia: 😃6
Norway: 🙂2
New Zealand: 😑0
Eurozone: 🙄-9
Major Economies: 😒-18
Global: 😞-24
Emerging Markets: 😳-35
U.S.: 😟-47
China: 😤-58
Latin America: 🥺-62
UK: 😱-70",2019-07-12
2019-07-15 16:14:47,What Scary Thing Do Bond Traders Know? https://t.co/64FmM7trl7 via @sentimentrader,2019-07-15
2019-07-15 20:29:10,"Where'd everyone go? #SPY closed at a 52-week high with its smallest range and lowest volume in more than 50 days.

It has done this 9 other times...and all but one were in November (the other was in December).

It's unprecedented to see this apathy outside of ~holidays.",2019-07-15
2019-07-16 13:07:56,"Trumpeting (haha) new all-time highs in the market has pushed the Tweet-O-Meter oh-so-close to the late December '17 highs over the past month.

@realDonaldTrump has been on quite a roll. https://t.co/Md2OQflzvL",2019-07-16
2019-07-16 18:10:37,New Highs Ahead? Leveraged Bets Are Counting On It https://t.co/rjyMa1xdda via @sentimentrader,2019-07-16
2019-07-17 15:10:34,Sudden Jump in Hedge-Fund Exposure Flashes Warning for Equities https://t.co/awXZAybq7O via @YahooFinance,2019-07-17
2019-07-18 16:13:22,The Dumb Money Is Nearing Maximum Confidence https://t.co/DkfWlJKNWZ via @sentimentrader,2019-07-18
2019-07-18 21:09:41,"Skeptics cue the 🙄, but today was the first time since early last October when both the NYSE and Nasdaq triggered Hindenburg Omens.

There have been 199 signals since 1962. Future returns were 💩 https://t.co/MZZdZpuWj7",2019-07-18
2019-07-23 15:32:05,200 Reasons Why The Hindenburg Omen Matters https://t.co/UDE1ZIadg1 via @sentimentrader,2019-07-23
2019-07-23 17:52:29,Stock Market Peaking? Price Resistance and Dumb Money Warning https://t.co/2UxMfcw5D9 via @seeitmarket,2019-07-23
2019-07-23 20:12:55,@ystonewolves @seeitmarket We're just trying to highlight different ways people use the service.,2019-07-23
2019-07-23 23:56:41,"S ave your
C apital for
A nother two
M onths https://t.co/JjhQxFnj2C",2019-07-23
2019-07-24 15:55:51,Tightest Cluster Of Small-Cap Weakness Since '99 https://t.co/jjptTRDgUj via @sentimentrader,2019-07-24
2019-07-24 19:43:57,"If the put/call ratio stays where it is, it will be low enough to be a bit of a worry. @hmeisler @WillieDelwiche #sentiment https://t.co/9Ux2dIItRm",2019-07-24
2019-07-25 13:00:39,"Bears &gt; bulls in the AAII survey with stocks at a high. Dumb money climbing a ""wall of worry""?

On Mar 29, 2000, the S&amp;P closed at a record high. That week showed 39% bulls and 50% bears. $SPX lost 10% w/in a month.

27 other weeks like this were barely positive next 3 months.",2019-07-25
2019-07-25 13:26:44,"Largest 2019 IPOs est earnings (in $ mm)

WeWork: -1,900
Uber: -1,800
Lyft: -910
Chewy: -267
Crowdstrike: -140
iHeartMedia: -115
Medallia: -82
Postmates: -80
Casper: -64
Robinhood: -50
Slack: -39
Pinterest: -39
Beyond Meat: -29
Palantir: -10
Zoom: -7.5
Peloton: +25
Airbnb: +150",2019-07-25
2019-07-25 13:31:53,"Total money raised &gt; $40 bln
Estimated market value &gt; $300 bln

Good luck, public.",2019-07-25
2019-07-25 21:48:33,"With today's session, the Nasdaq has now registered 6 combined Hindenburg and Titanic warning signals in the past 7 days.

The last 3 similar clusters were late 1999-early 2000, summer 2007, and summer 2015. 🤷‍♂️",2019-07-25
2019-08-05 15:50:24,"Gaps And Warnings And Volatility, Oh My https://t.co/iyPhFZs8th via @sentimentrader",2019-08-05
2019-08-05 19:34:29,"Volatility expectations among the S&amp;P's 100 largest stocks have doubled in less than 2 weeks. One of the few times in 30 years traders have adjusted this much, this fast. https://t.co/MtLeDZGqoz",2019-08-05
2019-08-05 20:25:05,"Didn't think we'd get to dust this off quite so quickly, but there you go. Markets in turmoil. https://t.co/lA7mB1tsxR",2019-08-05
2019-08-06 16:14:24,Only Black Monday And 9/11 Were Worse Than This https://t.co/Y9HsoJwTdB via @sentimentrader,2019-08-06
2019-08-06 17:32:50,👇 https://t.co/0I70CNWQw6,2019-08-06
2019-08-06 20:43:40,"To be fair, they were pretty brave in May, too, and likely still above water. 

https://t.co/FLjkbfhV50 https://t.co/rADLUm6Bzq",2019-08-06
2019-08-07 18:52:38,"This would be the 7th time since the end of the financial crisis that the Nasdaq reversed at least a 1.5% intraday loss, dipping below its lowest close of the past couple of months.

All 6 of the others rallied at least 3% over the next couple of weeks. https://t.co/TSWeR2l63E",2019-08-07
2019-08-08 19:35:11,"The markets have been volatile, so we've unlocked this morning's premium blog post for a limited time. Click to get a look at one of the features our premium members have access to.

Thursday Color - Islands, Emerging Streak  https://t.co/9vwXncW584 via @sentimentrader",2019-08-08
2019-08-09 19:52:56,"S&amp;P 500 futures hit a 30-day low, then rallied more than 1% off its intraday low for 4 straight sessions.

The other market environments when this happened were...interesting. https://t.co/0vVTFXFYh0",2019-08-09
2019-08-10 16:34:54,"@wesbury Confusing ""hey, it's risky right here, might want to hold off a bit"" for ""it's the end of the world, sell everything forever"" seems to be a common affliction.

Death Cross is spit-worthy, but the HO has proven in real-time over multiple decades to be undeserving. https://t.co/sHDjMEcFdi",2019-08-10
2019-08-12 16:25:35,"Panic selling in a bull market led to losses the vast majority of the time (for shorts).

https://t.co/xshT9WQ68X

@TomiKilgore @MarketWatch https://t.co/tjJc9i4KWO",2019-08-12
2019-08-12 16:36:29,Volatility Spike - What Happens Next https://t.co/GKu72qC8ZT via @sentimentrader,2019-08-12
2019-08-12 19:17:56,"Stocks have moved more than 1% for the 9th straight day. When coming off a 52-week high, it has only happened 3 times since 1982. (Nov 2009, May 2010, Dec 2014). FWIW all worked higher over the next few months. @FT $SPY https://t.co/OlMmy8KL2W",2019-08-12
2019-08-12 19:25:34,https://t.co/tEUapB5h7i https://t.co/zhZd0R055i,2019-08-12
2019-08-13 15:21:20,"This *could* be the 25th time there was a 2nd 80% up volume day within a few days after a 30-day low during a bull market. 21 of the prior 24 led to more gains over the next 2-3 months.

During bear markets, 40 out of 50 signals led to gains.",2019-08-13
2019-08-13 16:26:31,"@CapitalObserver Yep, here is a direct link. Just click the Run Backtest button. It will load the past 5 years by default.  https://t.co/0jbxwfL5Ig",2019-08-13
2019-08-13 16:50:28,@mulligangs Since 1950.,2019-08-13
2019-08-13 16:52:11,"@Skates Mostly positive, but not as consistent as the next 2-3 months.",2019-08-13
2019-08-13 17:42:44,"According to @SqueezeMetrics gamma exposure (GEX), stocks have been poised to rally. https://t.co/tQDGskbBkt",2019-08-13
2019-08-13 18:27:05,@MiamiBandwagon @SqueezeMetrics We generate objective information about market sentiment. It is up to the user to decide what is helpful for them and what isn't.,2019-08-13
2019-08-14 14:49:26,"According to the Investment Company Institute, itchy traders pulled more than $21 billion out of equity ETFs last week.

That's the most since...well, ever.",2019-08-14
2019-08-14 15:18:59,"More than 60% of the Treasury yield curves are inverted. Sounds bad, but stocks rose 3 of the other 4 times. https://t.co/MKYL02NM3B",2019-08-14
2019-08-14 17:58:19,The End Of A Historic Streak Of Terribleness https://t.co/ePlpqmD8CM via @sentimentrader,2019-08-14
2019-08-14 19:02:34,@CapitalObserver @sharkbiotech @Macropsychology @hmeisler Last time I can find was in Oct 2012.,2019-08-14
2019-08-14 19:12:04,"If the Arms Index (aka TRIN) holds above 2 (suggesting heavy liquidation) it will be the 2nd time in 3 days. When the S&amp;P was above its 200-day avg at the time, it was 9/10 over the next 3 months. 2011 was kinda ugly. https://t.co/B56bh4Plp0",2019-08-14
2019-08-15 13:06:29,Anyone tired of hearing about a recession yet? There's just a ~wee bit~ of econo-fear out there right now. https://t.co/NHbf96Yusg,2019-08-15
2019-08-15 16:12:28,"Around a third of our charts are showing pessimism, some of the most in 5 years. https://t.co/tzEdb1bmAl",2019-08-15
2019-08-15 17:54:40,"@MarkNewtonCMT Yes, it does get more extreme at times, esp during bear markets of course. But the S&amp;P's annualized return after the 368 days when the measure was this high was +78.4%, so there's that.",2019-08-15
2019-08-15 19:30:24,"2nd-highest 10-day optimism in the history of TLT + potential reversal day = high risk.

Crazier things have happened, including just the past week, so 🤷‍♂️ https://t.co/dKNRGFOlvu",2019-08-15
2019-08-15 21:51:32,Today will join only 16 other days since the financial crisis when options traders turned over almost as many puts as calls. https://t.co/Xy8XTPsPhH,2019-08-15
2019-08-16 19:20:23,"@MichaelSedacca @hmeisler @OddStats If specifically August, then yeah the last we can see is 2011. The only other back to 1962 was in 2004.",2019-08-16
2019-08-17 19:02:36,@ReformedBroker @colsonwhitehead One of the top 5 books in the past 5 years,2019-08-17
2019-08-21 15:42:42,"The Dow hit a 30-day low last week and since then it's seen two days with every member rising (if today holds).

Over nearly 25 years of history, that's happened 7 other times, all since the financial crisis. All were higher 2-3 months later. https://t.co/0eyR6UCW4n",2019-08-21
2019-08-22 12:14:16,@dwyerstrategy @OddStats @TinaFomo @mcm_ct https://t.co/jOSMpBLM58,2019-08-22
2019-08-22 12:31:00,"If the AAII survey = ""sentiment"", then sentiment over the past 3 weeks has been about as low as it ever gets.

It has been this low during 81 other weeks over the past 30 years. The S&amp;P rallied over the next 3 months after 77 of them. https://t.co/DzOS5CCj6H",2019-08-22
2019-08-25 13:17:08,"@husseymfhussey That's because you're viewing the ""Lite"" post, which anyone can see and which is just a short summary of other, locked, posts. It should keep you signed in depending on your browser's security (cookie) settings.",2019-08-25
2019-08-26 12:49:18,"@SenTrader_Prem Strike that - 2011, not 2015.",2019-08-26
2019-08-28 15:15:29,"It's almost as if mainstream financial news outlets are jealous of the Onion.

Peloton's IPO shows the company is serving the wealthy, but not making us healthy https://t.co/yAsLaLodj7",2019-08-28
2019-08-28 17:02:40,"Does't really *look* like trouble 🤔

https://t.co/GaQLpZktdp https://t.co/VkjRVP7iPA",2019-08-28
2019-08-31 16:56:37,"@PeterLBrandt Yes, having the same issues with AWS that’s impacting other sites.",2019-08-31
2019-09-02 22:28:27,"@patrick_oshag The @boomerang mail-to-self addin for iOS., awesome for those who use email as a quasi reminder/productivity tool",2019-09-02
2019-09-03 14:30:43,"""The ISM Manufacturing survey showed contraction for the first time in years, suggestion a recession ahead.""

This has happened 9 other times since 1948. The S&amp;P 500's one-year return averaged +12.0% and was positive 8 times, with risk of -4.7% compared to reward of +12.7%.",2019-09-03
2019-09-03 21:08:09,@dashofinsight That's the point - the narrative (in quotes) that a reading below 50 signifies an imminent recession and bear market in stocks has not proven out. The only successful warning sign was 2007.,2019-09-03
2019-09-03 21:09:02,@ActuallyFinance Only the 1st signal below 50 after at least 2 years above.,2019-09-03
2019-09-03 21:09:08,@robdawg925 @ActuallyFinance @dwyerstrategy Only the 1st signal below 50 after at least 2 years above.,2019-09-03
2019-09-03 21:09:14,@elementmacro Only the 1st signal below 50 after at least 2 years above.,2019-09-03
2019-09-05 16:05:01,"Wall Street hasn't been this confused in 20 years.

https://t.co/jHWoEKGeGm https://t.co/xCd9HXQXK4",2019-09-05
2019-09-05 18:40:03,"Gold just suffered a -3 standard deviation move the day after hitting a 52-week high.

Of the 11 other times late buyers got slapped like this, they showed further losses a month later 8 times. https://t.co/CiS9nroMpT",2019-09-05
2019-09-09 19:34:03,The best stocks today are the ones that have been the worst YTD. And it goes right down the line. This is the biggest 1-day momentum shift since 2009. https://t.co/E8fAGkxHst,2019-09-09
2019-09-10 22:13:30,"As @onepeloton girds for its IPO, lemme give a different perspective from the yuppie-memes that are everywhere. It’s kinda true, but also not.",2019-09-10
2019-09-10 22:13:30,"Bona-fides: Got mine in December 2014, and have ridden just about 10,000 miles on it. I am not an investor in the company nor do I intend to be. This is strictly from a user point of view.",2019-09-10
2019-09-10 22:13:30,"Setup was by a third party, and I had zero issues. Even though it was the first he’d delivered, it was fast and friendly. Peloton threw in weights, HR monitor, and shoes. Not sure if they still do.",2019-09-10
2019-09-10 22:13:31,"After all of these miles, it remains the smoothest piece of equipment I’ve either owned or used at a gym. Ever. I have done literally no maintenance other than periodically wiping some sweat off the monitor. And I sweat a lot.",2019-09-10
2019-09-10 22:13:31,"I’m 6’7”, 235 lbs, and the bike fits me perfectly. There is even a little extra room. At a gym, every stationary bike I’ve tried to use has resulted in banging my knees against the crossbar. They’re unusable.",2019-09-10
2019-09-10 22:13:31,"The music is good, the instructors are better. They used to focus on the Leaderboard, now it's mostly about calling out milestones like 100th ride. Not my bag, but whatever. I prefer the competition and it's there if I want it some days.",2019-09-10
2019-09-10 22:13:31,"Over the past year or so, it seems like some users have gamed the system by re-calibrating their bikes so they're always on top of the Board. SAD. It's better now to hook up with people you might know.",2019-09-10
2019-09-10 22:13:31,"In exchange for the ~$2,000 for the bike, and the $40 bucks a month, I have not had to replace cables, tires, wheels, rings, chains, or anything else on my other bikes that I would have had to if I used a typical bike trainer.",2019-09-10
2019-09-10 22:13:32,"On the road, I’ve had 3 almost-goners and countless near misses. An RV that clipped me with its side mirror, a teen on her phone, and a lady leaning back to yell at her kids. I’ve avoided 10,000 of those miles, and that’s hard to put a price on.",2019-09-10
2019-09-10 22:13:32,"If you're out there, I'm watts_up_jason",2019-09-10
2019-09-12 15:27:36,"What's Better Than Bonds? Energy stocks, for one

https://t.co/13RLhAJSoV via @sentimentrader",2019-09-12
2019-09-12 17:30:29,"The Dow is on track to rise 10 out of 11 days and at least 15 out of 20, while being within spitting distance of a new high.

Since the end of the Great Depression, this happened 18 other times, all leading to gains over the next 6 months with a very skewed risk/reward. https://t.co/ddiBMI9UIW",2019-09-12
2019-09-15 18:25:36,It's almost like there's a pattern between market cycles and unions feeling like they have leverage. https://t.co/tTAvijvVAJ,2019-09-15
2019-09-15 21:53:32,"@sirchappyquiddi Or, get this, even a sample size of a thousand.",2019-09-15
2019-09-15 21:53:44,@crypto_harald @CarpeNoctom Probably just stupid,2019-09-15
2019-09-16 20:29:40,"JFC, these fear-mongering hyperbolics. https://t.co/Prc93QKuH5 https://t.co/uQ2D24KLip",2019-09-16
2019-09-18 12:48:46,All of this in only a week https://t.co/MZ5LLbWtGT,2019-09-18
2019-09-18 21:49:55,"They would be more successful hiring non-college-graduate poor kids who no longer want to be poor.

Anyone else who's lived off government cheese would understand. https://t.co/9yRqmUeO5M",2019-09-18
2019-09-18 23:40:11,"Wine choice for this evening. Costco special. Lots in stock, no Optimist label, wonder why? https://t.co/Q2u22fdWft",2019-09-18
2019-09-18 23:42:40,"@hmeisler It is, surprisingly. I’m not really a fan of blends but I’d get it again.",2019-09-18
2019-09-24 19:11:13,"Two impeachments, two totally different results https://t.co/RhQG5URXJ1",2019-09-24
2019-09-25 21:03:13,"when you're buying gold and your trading buddy spots the problem

$xau #gold $gld https://t.co/O0YJLkvajw",2019-09-25
2019-09-26 20:19:26,"According to Bloomie, all y'all were negative on the stationary bike even before it started to drop.

$pton https://t.co/kj9rsDytab",2019-09-26
2019-09-27 15:38:39,"U.S. consumers are the most pessimistic on economic growth since 2011. Rarely seen outside of recessions.

Uncertainty seems to be weighing on people more than cold, hard data. https://t.co/RnY1xDgAAq",2019-09-27
2019-09-30 15:33:25,"The IPO index is holding pretty firm given the destruction in ReWork...err, WeWork.

In the back half of 2018, We's bonds fell 14%, helping remove 31% from the IPO index. Now, a bigger drop in the bonds of that scam...sorry, sham...SORRY firm has had lesser impact. https://t.co/R2fIJqaL7c",2019-09-30
2019-10-05 12:46:13,@urbanyogi10 @bullmarketsco They’ve been up for a few weeks. You can see them at Stocks &gt; Buy/Sell Signals.,2019-10-05
2019-10-09 20:43:10,"The narrative that ""dumb money"" consumers are optimistic while ""smart money"" insiders are prepping for a recession sounds really good and bearish. It's also useless.

The only 2 other times it happened, stocks took off to the upside.

Dumb money = 2, Smart money = 0. https://t.co/5RkaJ7k1aM",2019-10-09
2019-10-10 12:37:03,"The folks taking the AAII survey are still crabby. A Bull Ratio this low while the S&amp;P held above its 50-day average led to the following returns 2 months later:

0.68%
6.52%
6.82%
4.79%
9.16%
5.89%
2.20%
0.51%
6.42%
3.81%
1.78%
4.62%
7.64%
1.33%
0.13%",2019-10-10
2019-10-10 14:42:55,"Sorry, it's weekly data. That's 50-WEEK average, not 50-day (c'mon @twitter...edit button)",2019-10-10
2019-10-10 15:51:47,ETF traders pull out of small caps as fear creeps in - via @SentimenTrader https://t.co/JqioDe6YuT,2019-10-10
2019-10-11 18:04:02,"The yield curve flattened nonstop over the past year and inverted. Now it's steepening

Yield curves steepen in recessions when the Fed cuts rates.
There are only 3 periods in which the yield curve flattened for a long time, inverted, then steepened:

January 2001
April 2007
Now https://t.co/KTnzsoQXoF",2019-10-11
2019-10-13 14:12:03,"@elerianm @WSJ When you look at trailing 1-year returns, the dates with the highest correlation to now (supposedly ""late cycle"" behavior) didn't turn out so badly...most of the time. https://t.co/TnXB1oVLAk",2019-10-13
2019-10-14 16:50:30,"Last fall, breath momentum for the largest tech stocks diverged from price and then collapsed.

This year, it's arguably similar but worse. It's now *trying* to curl up. It better keep going. https://t.co/tNbmzsFAq2",2019-10-14
2019-10-15 18:11:57,"This would be the 4th time in ~6 months that the S&amp;P 500 has rallied from being down at least 4% from its peak to climb back to within 1%.

This is the most recovery attempts in such a short window since...well, ever. Before today, it had never attempted more than 3.",2019-10-15
2019-10-16 16:27:27,"The S&amp;P 500's dividend yield is above the 10 year Treasury yield right now

The 40 other months this happened from 1970-present, $SPX was up 95% of the time 1 year later",2019-10-16
2019-10-17 12:16:29,"@hmeisler @MarcCoallier This shows ""L""arge trader ""O""pening ""B""uys ""O""nly (LOBO) as a put/call ratio. It's opening options transactions for the largest of traders. https://t.co/ge4CZwhrzJ",2019-10-17
2019-10-17 12:58:37,"On the flip side, when you look at total return, it's not quite so😱 https://t.co/RXsWslqkmr https://t.co/vwzblYTCvo",2019-10-17
2019-10-17 16:06:54,"The most bearish active investment manager is twice as bearish as the most bullish one is bullish, per the latest NAAIM survey.

The last time that happened was 5 years ago. https://t.co/wLVkjotiuh",2019-10-17
2019-10-18 13:47:19,"Housing indicators are very useful as leading indicators

E.g. housing was consistently weak in 2018, before the December crash.

The NAHB Housing Market Index just made a 20 month high. When it did so in the past, $SPX was higher every time 1 year later, by an average of 17% https://t.co/Gr4IBIyr3e",2019-10-18
2019-10-19 00:59:37,"Friday saw the highest equity put volume since August 2011.

As a % of NYSE volume, it was the highest since February 2009. https://t.co/tfvpL2OSRd",2019-10-19
2019-10-22 14:58:05,"The % of $DAX stocks above their 200 dma's is above 76% for the first time in 2 years. Breadth is improving

When the % of stocks above their 200 dma rose above 76% for the first time in 100+ days, $DAX was higher 100% of the time 6-12 months later

2003
2004
2009
2012
2016
now https://t.co/gAlaUm6FXF",2019-10-22
2019-10-24 12:07:23,"S&amp;P 500 Value Index just made a new all-time high. 

In the past, when it broke out to a new all-time high for the first time in 200+ days, the S&amp;P 500 Value Index always went higher 6 months later https://t.co/jsm6hxEnR3",2019-10-24
2019-10-25 18:11:20,"Thanks, Dan, it was great speaking with you as well. https://t.co/VjrscKvsvZ",2019-10-25
2019-10-26 14:48:45,"The history of ""mysterious VIX call buyer"" headlines shows mostly losers...with a couple of big winners. Pretty much the standard for volatility trading.

https://t.co/5NPEBh45AW https://t.co/TUF9aTAnYZ",2019-10-26
2019-10-26 14:54:23,"For the record, here's how the S&amp;P did after other days when VIX options volume was heavily skewed toward calls. https://t.co/z2tiAwzt7E",2019-10-26
2019-10-27 12:35:47,"NASDAQ 100's monthly MACD is about to make a bullish crossover for the first time in at least 6 months. 

When it did so in the past, both the S&amp;P 500 and NASDAQ 100 soared almost 100% of the time on every time frame over the next 2-12 months https://t.co/25ukMm6C1U",2019-10-27
2019-10-28 13:57:37,"How's this for perspective....

At the bottom of the market in 2002, 43% of ""big money"" investors in a Barron's survey were bullish.

At the bottom in 2008, 59% were bullish.

At the bottom in 2016, 38%.

Now? Only 27% are.",2019-10-28
2019-10-29 12:49:56,"The % of S&amp;P 500 stocks in a correction has fallen to 30% for the first time in more than 100 days. 

The 9 other times this happened, $SPX was higher 9 out of 9 times both 6 months and 1 year later https://t.co/DYDUa2C9Ya",2019-10-29
2019-10-29 13:02:33,@RevShark @hmeisler Grisham has become unreadable (has been for a while) but Demille (!!!),2019-10-29
2019-10-29 19:03:48,@allstarcharts Just the boilerplate definition of any stock being &gt; 10% below its 52-week high,2019-10-29
2019-10-31 12:30:23,"MSCI World Index (ex-U.S.) recently broke out to a new 1 year high.

When it did so in the past, ex-U.S. stocks went up 100% of the time 3 months, 6 months, and 1 year later

https://t.co/Hvd7M2qGMs https://t.co/B0MDjsxRs7",2019-10-31
2019-10-31 16:00:58,"In a nod to All Hallows' Eve, here are a few scary charts.

Note that they may not be representative on a weight-of-the-evidence approach. It's one-sided bear porn for a 😱 day. 

1 / Smart money is woefully less optimistic about a further rally than the dumb money https://t.co/LiAyUgFiIA",2019-10-31
2019-10-31 16:00:59,2 / That's as households have an alarming amount of equities relative to all financial assets https://t.co/QEUEneFA1j,2019-10-31
2019-10-31 16:01:00,3 / Households have a frightening amount of equities relative to domestic output https://t.co/XR1TGRzpJJ,2019-10-31
2019-10-31 16:01:01,4 / Their exposure to stocks is fearfully high relative to the amount in the safety of money market funds https://t.co/97qoTYEqJN,2019-10-31
2019-10-31 16:01:02,5 / Mutual fund managers are holding a distressingly low amount as a cash cushion https://t.co/ei9MG5cza6,2019-10-31
2019-10-31 16:01:03,6 / Individual investors also have a terrifyingly low cushion https://t.co/fLw9EAY1O0,2019-10-31
2019-10-31 16:01:04,7 / That's because investors have become shockingly complacent about near-term volatility prospects https://t.co/0twFvkUTt0,2019-10-31
2019-10-31 16:01:05,8 / That's also evident in their chilling embrace of risk assets https://t.co/kBsWfhP2VQ,2019-10-31
2019-10-31 16:01:06,"9 / All leading to an alarmingly high probability of a looming bear market

fin https://t.co/rquCPg83by",2019-10-31
2019-11-05 14:10:29,"Value Line Arithmetic Index has broken out to a 1 year high.

The 10 other times it did so in the past, the Value Line Arithmetic Index and $SPX were up almost 100% of time 6-12 months later. https://t.co/1ojAeJCQGU",2019-11-05
2019-11-05 18:49:23,"@hmeisler @Macromob @Macropsychology We calculate a proxy model with one slightly different input in order to generate more history. It, too, just climbed above 80.  Not enough for a sell signal. https://t.co/BLgvKmpiWN",2019-11-05
2019-11-05 22:01:37,"Bullish much? Options traders on the ISE exchange bought 238 calls for every 100 puts today. That's the most since December 2005.

The last time they bought &gt; 2 calls for every 1 put was in September. It hasn't happened too many times over the past decade. https://t.co/SVubequmJ1",2019-11-05
2019-11-05 22:02:54,"@USAInvestor123 @hmeisler Not that we know of for the ""official"" CNN data.",2019-11-05
2019-11-07 14:06:36,This is something we looked at when the data came out a couple of months ago. It gets a little concerning when it accounts for a larger share of the market than it does now; even then it's by no means a perfect contrary indicator. https://t.co/r4youYbrJ7 https://t.co/m6zV4qAt1X,2019-11-07
2019-11-07 16:24:12,"Why Investors' Money Market Rush Isn't Necessarily A Buy Signal

via @SentimenTrader https://t.co/ZvFmC1AQYx",2019-11-07
2019-11-08 13:55:54,"Whoa, the Trump Tweet-O-Meter is staging a furious comeback. https://t.co/mvfyUwknef",2019-11-08
2019-11-12 22:50:36,"@conorsen @hmeisler ""Rules"" in markets are nothing more than ""guidelines"", so using our guidelines for the HO, the Nasdaq has not yet triggered one (neither has the NYSE). Others will surely disagree.",2019-11-12
2019-11-13 17:28:52,"4 Reasons Why A Volatility Event Is On The Horizon

https://t.co/YVCbxDKe8d",2019-11-13
2019-11-13 22:45:46,"For the first time in months, the Nasdaq today triggered both Hindenburg Omen and Titantic Syndrome warning signs.

If you made fun of the silly names in July, then you're in Twitter jail and ya need to check yo' self.

https://t.co/1XpM4fzVSG https://t.co/26bMeDDEyj",2019-11-13
2019-11-14 12:58:30,"Over the past 50 days, investors have shifted away from defensive assets (e.g. low volatility stocks) into the S&amp;P 500.

When the S&amp;P 500 Low Volatility Index fell over the past 50 days while $SPX rallied more than 5% (e.g. now), stocks almost always fell over the next few weeks https://t.co/yQxn2VSeLi",2019-11-14
2019-11-14 13:59:09,"Over the past 7 days, the S&amp;P 500 is up more than 0.5%.

6 of those 7 days have seen negative breadth on the NYSE.

The last time that happened was December 16, 1999.

(h/t @MacroCharts for the concept)",2019-11-14
2019-11-14 16:57:31,"The T*rump Tweet-O-Meter is still in full effect, as the number of 401k millionaires spike.

Make America Greedy Again! https://t.co/oV6oTw7Tlq",2019-11-14
2019-11-14 22:08:04,"Triggered again today. In the past 20 years, consecutive ""double trouble"" signals only triggered in May/July/October 2007 and July 2015.",2019-11-14
2019-11-15 13:52:21,"Barry, your bias is showing (Horn Effect). Attached is every real-time signal since 1962. Are there some failed warning signs? Yes, of course. 

These do not predict market crashes, they simply point to times of increased risk over a medium-term time frame. https://t.co/jzPiUuZ0RN https://t.co/kEDGWNBquV",2019-11-15
2019-11-16 16:41:20,Potus going for some kind of record today. https://t.co/jsUY9Nw5Su,2019-11-16
2019-11-18 00:41:26,"@CapitalObserver @TN @hmeisler Correct, we haven’t updated the file for adjustments. There are 2 opinions: 1) we *shouldn’t* change the data after the fact because it’s not what investors could use in real time, or 2) we *should* change it because the first print was bad in some way. We lean toward #1.",2019-11-18
2019-11-18 23:32:49,"On the Nasdaq, the last 4 days have triggered a Hindenburg Omen. Here is every instance over the past 20 years when at least 4 of 5 days triggered a signal.

All 28 days showed a negative return either 3, 6, or 12 months later. https://t.co/fpywpocWzL",2019-11-18
2019-11-19 06:39:40,"@AndrewThrasher Yeah, it's a decent sentiment indicator in itself. The amounts of dis-information and unconsidered perspectives are overwhelming. It's a good reflection on the sorry state of so much when it comes to both technical and fundamental analysis. And Twitter in general.",2019-11-19
2019-11-19 13:10:17,"There are short term concerns now for stocks. But from a longer term momentum perspective:

MSCI World Index has been in a persistent uptrend. 28 days above its 10 dma

When this happened in the past, global stocks rallied 91% of the time 6-12 months later https://t.co/EUTbAm8ik8",2019-11-19
2019-11-20 00:33:43,@SJD10304 https://t.co/uSNfLPAMTl,2019-11-20
2019-11-20 14:54:42,"These ""gotcha"" snapshots are so bush league. Accountability is one thing, this is something else.

Too bad they didn't include their own strategist. Following his reco would have lost you a quick 19%.

Those who throw stones... https://t.co/Z4HkPKTIeR https://t.co/DWi2Kbfdpe",2019-11-20
