Time,Content,Date
2019-03-05 15:13:58,#Exxon doubles down on the #Permian https://t.co/ptBt8WGL3j,2019-03-05
2019-03-05 15:55:32,"Investment bank Goldman Sachs expects OPEC and its partners to clear the current supply overhang in oil markets by April.

https://t.co/5CZgXXJvPi",2019-03-05
2019-03-05 17:05:45,"Russia has long been established as a crucial component of most European natural gas import portfolios, with most imports received via pipeline through the Yamal-EuroPol pipeline (Poland) or the Baumgarten gas hub (Austria).

https://t.co/NN8pg2yAg7",2019-03-05
2019-03-05 18:16:45,"Australian-Israeli company Electriq-Global and Dutch company Eleqtec have entered into an agreement to launch Electriq-Global’s water-based fuel technology in the Netherlands. 

https://t.co/b2imKpUtpP",2019-03-05
2019-03-05 22:06:25,"Alaska’s dream of building a massive liquefied natural gas (LNG) export terminal could be coming to an end.

https://t.co/9HaIpKzRxj",2019-03-05
2019-03-05 23:22:11,"A startup by the name of KoBold Metals is using big data analytics and modeling to create the equivalent of Google Maps of the earth’s crust with a very specific purpose: “to explore for new sources of ethical cobalt from reliable jurisdictions.”

https://t.co/Cfoc1cnrjq",2019-03-05
2019-03-06 00:00:48,"Drilling in the Permian has plateaued in recent months, but production is still growing.  The region is increasingly dominated by the oil majors rather than mom-and-pop shale companies.

https://t.co/Tj3trpbX5s",2019-03-06
2019-03-06 15:50:28,"At 452.9 million barrels, the EIA said, crude oil inventories were about 4 percent above the seasonal average.

https://t.co/BwPGaSKzSR",2019-03-06
2019-03-06 18:03:34,"Tensions between Beijing and Hanoi are rising as Vietnam’s surging energy demand is quickly spiraling out of control, weighing on its resources

https://t.co/HLNP0k1THf",2019-03-06
2019-03-06 19:23:08,"China’s state energy giant CNPC plans to increase its oil and gas exploration budget five times this year as the country’s dependence on foreign-sourced energy commodities deepens to nearly 70 percent for oil and over 45 percent for natural gas.

https://t.co/KmB4qNmwjt",2019-03-06
2019-03-06 21:33:12,"Nicolas Maduro’s staunchest international ally—Russia—reaffirmed last week its full support to the Socialist leader’s regime and his efforts to prevent what Moscow sees as interference in Venezuela’s domestic affairs.

https://t.co/ErF6DE1D2a",2019-03-06
2019-03-06 22:19:37,"Australia, which last year in November overtook Qatar as the world’s top LNG exporter, will now need to start importing the commodity as some parts of the country face a shortage of natural gas.

https://t.co/8iteABmjOn",2019-03-06
2019-03-06 23:45:00,"The U.S. and China are closing in on a trade deal, and the result could be a lot more U.S. LNG heading east.

https://t.co/IbJ1W2Eikb",2019-03-06
2019-03-07 00:05:35,"Crude oil prices have gone up twenty-seven percent from their Christmas week lows. 

https://t.co/ca6uquVraf",2019-03-07
2019-03-07 15:33:06,"The listing of Saudi Arabia’s energy giant Aramco is on track to take place in 2021, Energy Minister Khalid al-Falih said.

https://t.co/Fg7PhhcX5Q",2019-03-07
2019-03-07 17:24:28,"In a pivotal geopolitical shift, the United States will soon export more oil and liquids than Saudi Arabia. 

https://t.co/0HtLxqBCFc",2019-03-07
2019-03-07 18:11:22,"Nuclear energy has received a lot of criticism over the years, but it still remains one of the most safe, and efficient, sources of energy currently on the market

https://t.co/2jbgKwD4KO",2019-03-07
2019-03-07 20:03:44,"As oil demand growth is expected to slow in the next decade, both investors and producers will start changing their attitude towards new production and price control

https://t.co/Zj76W8wsN2",2019-03-07
2019-03-07 21:26:34,"“I will launch a new, even more ambitious phase of the campaign — Beyond Carbon: a grassroots effort to begin moving America as quickly as possible away from oil and gas and toward a 100 percent clean energy economy,” Bloomberg said.

https://t.co/mvEky0htGw",2019-03-07
2019-03-07 22:21:27,"The short outburst of violence between India and Pakistan led to a quick reaction from Saudi Arabia, which was one of the first countries to seek de-escalation of the conflict

https://t.co/jaPL1EczuW",2019-03-07
2019-03-07 23:05:21,"ExxonMobil plans to ramp up spending on multiple oil ventures over the next few years, an aggressive gambit to increase oil production and fatten profits. Wall Street, however, isn’t so sure it’s a great idea.

https://t.co/SfFIP7wUk5",2019-03-07
2019-03-07 23:16:16,"U.S. Will Soon Export More Oil, Liquids Than Saudi Arabia

In what has been unthinkable for decades, the U.S. will soon be exporting more crude oil and liquids than OPECs de facto leader Saudi Arabia.

Full Story Here: https://t.co/0HtLxqBCFc https://t.co/FBuqop7Tks",2019-03-07
2019-03-08 00:06:49,"Brent has gathered some momentum while WTI prices have shown just a little bit of hesitation.

https://t.co/LWCJmQ9hp3",2019-03-08
2019-03-08 16:00:20,"Norway’s sovereign wealth fund will exit all investments in oil and gas production acting on a government recommendation in line with a more cautious approach to energy investments by the world’s largest sovereign wealth fund.

https://t.co/R64kMgnCOG",2019-03-08
2019-03-08 17:18:07,"Saudi Arabia pumped 10.1 million bpd of crude in February, yet another sign that OPEC’s largest producer and de facto leader is cutting much deeper than it had pledged under the OPEC+ production deal that began in January.

https://t.co/NgDrtpIvXH",2019-03-08
2019-03-08 18:40:23,"The the number of active oil and gas rigs fell sharply in the United States this week according to Baker Hughes, despite high US oil production for the week ending March 1.

https://t.co/W8hTA3wROF",2019-03-08
2019-03-08 20:13:09,"Oil prices sold off on Friday on weak data from China, poor jobs figures in the U.S., and news that Norway’s sovereign wealth fund was divesting from the oil sector.

https://t.co/mojGrzI42N",2019-03-08
2019-03-11 17:34:47,"“We will see what happens by April, if there is any unforeseen disruption somewhere else, but barring this I think we will just be kicking the can forward,” Al-Falih

https://t.co/xxMYzJnbGj",2019-03-11
2019-03-11 18:40:50,"Some analysts believe that Permian production could double from current levels by 2023, seeing production increase to as much as 8 million bpd

https://t.co/D4uVRRKWzw",2019-03-11
2019-03-11 21:31:50,"Russia’s energy majors are betting big on the arctic and have already committed large sums of money to energy infrastructure in some of the most remote places on the planet.

https://t.co/Ut3hAkBERw",2019-03-11
2019-03-11 22:33:14,"Qatar’s Minister of Commerce and Industry said on Sunday that the country’s trade surplus reached $52 billion in 2018. 

https://t.co/jmRGARVbae",2019-03-11
2019-03-11 23:03:31,"Venezuela suffered a sweeping blackout last week, which threatens to cut off oil exports from the country.

https://t.co/NWLb2Ada9I",2019-03-11
2019-03-12 00:00:55,"The February Short-Term Energy Outlook sees the output from US wells rising from 11.9 million barrels per day at the end of 2018 to 13.5 million barrels per day by the end of 2020. 

https://t.co/1meEmvtJrM",2019-03-12
2019-03-12 17:19:13,"Oil prices rose early on Tuesday to their highest level this month, supported by the Saudi pledge to continue cutting deeper and a blackout in Venezuela that disrupted its oil production and exports.

https://t.co/fk6nRgWEfm",2019-03-12
2019-03-12 18:12:35,"While Tesla is backing off its plan to close its stores and sell all its electric vehicles online, up to 30 percent of its retail stores will be closing.

https://t.co/PTM2B0pxMd",2019-03-12
2019-03-12 21:21:28,"Less than two weeks after Alaska Gov. Michael Dunleavy  cast doubt over the $43 billion Alaska LNG project, two oil majors have resuscitated hope that the massive capex project could go forward after all.

https://t.co/tsYHQJh7uJ",2019-03-12
2019-03-12 22:53:18,"India is making major policy changes in order to attract more foreign investment and exploration in its oil and gas fields.

https://t.co/pUjVrPEG6u",2019-03-12
2019-03-12 23:01:27,"Earlier this month when pipeline operator Enbridge said its Line 3 pipeline will only return to operation in the second half of 2020, it was very bad news for Alberta.

https://t.co/3b1xErJKUn",2019-03-12
2019-03-13 15:04:10,"Oil prices jumped to two-week highs on Tuesday morning, rising on the back of severe outages in Venezuela and the ongoing production cuts from OPEC+.

https://t.co/t1EM0B4Kjm",2019-03-13
2019-03-13 15:14:02,"The Energy Information Administration reported a crude oil inventory decline of 3.9 million barrels for the week to March 8. 

https://t.co/3wxv2Fy36v",2019-03-13
2019-03-13 16:35:58,"Oil market participants had started to worry in advance about how the U.S. sanctions on Iran in November would impact global supply, causing oil prices to shoot up to four-year-highs in early October.

https://t.co/4zaSe5GQEb",2019-03-13
2019-03-13 18:09:19,"Iran is on a discreet mission to procure second-hand oil tankers in order to keep exporting crude oil. 

https://t.co/pNyqAGAz4u",2019-03-13
2019-03-13 19:06:35,"U.S. crude oil production will continue to set records, but the pace of growth could be slower than what was thought just a month ago, according to the EIA’s latest Short-Term Energy Outlook

https://t.co/b6iTKclUlv",2019-03-13
2019-03-13 21:48:30,"As global demand for LNG continues to rise, Taiwan has big plans for the super-cooled fuel, aiming to build a third import terminal by the middle of the year

https://t.co/173bcAnkub",2019-03-13
2019-03-13 23:23:20,"The oil industry is starting to feel the pressure of climate change.

https://t.co/bBYm31eL5u",2019-03-13
2019-03-14 15:17:50,"The United States will likely extend the Iran sanction waivers that it granted eight countries importing crude from Iran, but will demand that they reduce their intake of the commodity

https://t.co/NAQji5QCRu",2019-03-14
2019-03-14 16:47:09,"Chinese refineries processed 102.49 million tons of crude oil during the first two months of the year, up 6.1 percent on the year, according to customs data.

https://t.co/1Gdo6VoQu3",2019-03-14
2019-03-14 17:14:17,"The killing of journalist Jamal Khashoggi is still weighing on Saudi Arabia’s geopolitical image, driving the Kingdom’s diversification ambitions

https://t.co/MQmuoIvSxX",2019-03-14
2019-03-14 20:12:09,"The following OPEC charts were created with data from the OPEC Monthly Oil Market Report. All OPEC charts are through February 2019 and is in thousand barrels per day.

https://t.co/bCJ5U3ab1k",2019-03-14
2019-03-14 21:34:47,"California used to be a major player in the U.S. oil industry, but the west-coast state simply hasn’t been able to keep up with its counterparts in recent years

https://t.co/n7gR8xW2XE",2019-03-14
2019-03-14 23:18:26,"Amid signals that the U.S. and China have made some progress in trade negotiations in recent weeks, China has tentatively resumed buying U.S. commodities 

https://t.co/OTUxYrXR5T",2019-03-14
2019-03-15 00:01:42,"The Organization of Petroleum Exporting Countries will once again become a nemesis for U.S. shale if the U.S. Congress passes a bill dubbed NOPEC, or No Oil Producing and Exporting Cartels Act

https://t.co/H2fmIK5Elq",2019-03-15
2019-03-15 15:34:00,"Production outages and Iran and Venezuela will tip the global oil market into a shortage during the second quarter, the International Energy Agency said in the new edition of its monthly Oil Market Report.

https://t.co/Sop3uGsxOd",2019-03-15
2019-03-15 17:40:45,"The U.S. rig count fell once again this week as national oil production slipped for the first time this year, but oil prices seemed unmoved by the news

https://t.co/8lrsywIWCj",2019-03-15
2019-03-15 19:53:35,"Growing instability in Venezuela, and the potential of a slowdown in U.S. shale, has pushed oil prices up to multi-month highs this week.

https://t.co/x9cC9t9dBN",2019-03-15
2019-03-18 16:05:12,"Oil prices were slightly up early on Monday as the market was assessing the news that a panel of the OPEC+ allies is recommending that partners cancel a scheduled extraordinary meeting in mid-April.

https://t.co/PLSHqoevOr",2019-03-18
2019-03-18 17:53:29,"""Crude oil inventories in the world are rising despite U.S. sanctions, which have affected Venezuelan and Iranian production"" - Saudi Arabia’s Energy Minister Khalid al-Falih

https://t.co/dG4VDAeTrg",2019-03-18
2019-03-18 18:25:52,"""Russia’s crude oil production to date is 140,000 bpd lower than the average daily rate for October 2018"" - Energy Minister Alexander Novak 

https://t.co/NumeeEqOY0",2019-03-18
2019-03-18 21:31:37,"The Nordstream 2 pipeline represents the last stand of U.S. influence over the internal affairs of Europe.

https://t.co/wMdeffsZtW",2019-03-18
2019-03-18 23:04:18,"Industry executives warned that the LNG sector is getting too reliant on Chinese demand for the fuel, arguing that broadening the market is crucial at this moment in time.

https://t.co/89ltQFjt0k",2019-03-18
2019-03-19 15:30:52,"The province of Alberta is further relaxing the production cap it imposed in January in an effort to prop up Canadian oil prices.

https://t.co/VER58z4ICV",2019-03-19
2019-03-19 15:38:34,"@anasalhajji Despite small increases in Alberta production, U.S. shale output is peaking for now... Outages in Venezuela/Iran, the hype around driving season and a trade war breakthrough could send Brent above $75",2019-03-19
2019-03-19 17:48:07,"Vitol, the world’s largest independent commodities trader sees peak oil demand in 15 years from now as it recognizes the need for more green energy.

Read Full Story: https://t.co/zCO9iOrpS5

#oilandgas #OOTT https://t.co/VO8hrbU6Ud",2019-03-19
2019-03-19 18:38:04,"The global oilfield service sector’s recovery from the deepest trough it has ever encountered is not going to happen overnight.

https://t.co/YFTcaHw9lg",2019-03-19
2019-03-19 20:16:04,"Oil prices have traded relatively flat on Tuesday morning, despite bullish news continuing to mount. 

https://t.co/cq8CX7DYwn",2019-03-19
2019-03-19 21:43:15,"Cloud Peak Energy made a bet a little more than a decade ago that the U.S. power sector was still going to see coal as indispensable.

https://t.co/GhnOMZPYTo",2019-03-19
2019-03-19 22:35:42,"Anti-government protests in Algeria were probably supposed to end after long-term president Abdelaziz Bouteflika dropped his plan to run for a fifth term in office this year.

https://t.co/G6qRrOxXF3",2019-03-19
2019-03-19 23:05:49,"“The 2020 IMO marine regulation change is one of the most dramatic ever seen to product specifications, although the shipping and refining industries have had several years notice,” the IEA said in its annual Oil 2019 report last week.

https://t.co/5PwimaPWo4",2019-03-19
2019-03-20 00:03:14,"Quickly rising gasoline prices are every President’s nightmare, and President Trump could actually fall back on old legislation that would allow him to curb oil product exports in order to keep prices in check

https://t.co/izCNxKUYrb",2019-03-20
2019-03-20 14:59:35,"Oil prices rose on Wednesday morning after the EIA confirmed a large draw in crude inventories.

https://t.co/zxoeMdzV1v",2019-03-20
2019-03-20 15:09:44,strong surprise #crude draws are adding fuel to the 🔥 https://t.co/ifbK7px6Wr,2019-03-20
2019-03-20 17:04:20,"Spot prices for LNG in Asia hit a three-year low last week as full inventories in the world’s most gas-thirsty nations cripple new demand

https://t.co/gtgoiFDq1H",2019-03-20
2019-03-20 18:39:07,"Brent Crude prices could reach $75 a barrel in the third quarter this year as the oil market will likely swing into a deficit, due to OPEC’s production cuts and U.S. sanctions on Iranian and Venezuelan oil, according to Morgan Stanley.

https://t.co/zitCNceOu8",2019-03-20
2019-03-20 20:02:29,"The United States military launched nuclear-capable B-52H Stratofortress bombers over the heavily disputed South China Sea last week, where they “conducted routine training”.

https://t.co/a9g86EYv6P",2019-03-20
2019-03-20 21:34:35,"With the recent giant discoveries of the Tamar, Zohr and Leviathan fields in the East-Mediterranean, both Egypt and Israel are vying to become the region’s next energy hub

https://t.co/C9FADPgBUz",2019-03-20
2019-03-20 22:21:16,"""If you are engaged in evasive action, which is really the worst kind of violation when it comes to U.S. sanctions, we will hold you accountable,"" - Deputy Assistant Secretary of State for Counter Threat Finance and Sanctions David Peyman.

https://t.co/Kzaiqt1IGz",2019-03-20
2019-03-20 23:08:09,"The United States became the world’s top oil producer in February, and now it may use its leverage to reinforce its position as a geopolitical force

https://t.co/guo0GOrRFW",2019-03-20
2019-03-20 23:22:16,"The United States has started to target vessels that are transporting Iranian crude oil in violation of sanctions, threatening repercussions to shippers without a sanction waiver.

Full Story Here: https://t.co/Kzaiqt1IGz https://t.co/WhhIPAMzHy",2019-03-20
2019-03-21 16:50:40,"While Canada’s oil crisis has stolen much of the media spotlight in recent months, Canadian natural gas producers have been going through a similar predicament.

https://t.co/tMCop9WwmM",2019-03-21
2019-03-21 18:09:41,"Across the United States, gas stations outnumber charging stations for electric vehicles by a ratio of approximately seven to one. 

https://t.co/X3mszkAQV8",2019-03-21
2019-03-21 21:47:40,"CEO Elon Musk and the Tesla team have succeeded in making their company the most widely used electric vehicle brand name, but this has not yet led to global EV sales dominance.

https://t.co/yJXbgZCiUX",2019-03-21
2019-03-22 16:39:13,"Shareholders, banks and other analysts are losing patience with unimpressive performances of a large swathe of shale companies as big oil continues its buying spree... 
https://t.co/VTBakdew6E",2019-03-22
2019-03-22 18:12:57,"The the number of active oil and gas rigs fell sharply in the United States this week according to Baker Hughes, despite US oil production resuming highs this week that were previously reached in late February.

https://t.co/lkGH0qFEfM",2019-03-22
2019-03-22 18:15:55,"@anasalhajji interesting data here @anasalhajji  it looks like the Canadian rig count dropped significantly too... 
https://t.co/lkGH0qFEfM",2019-03-22
2019-03-23 00:08:26,"@anasalhajji It's pretty early for spring break up, but the numbers indeed suggest it.",2019-03-23
2019-03-23 00:10:45,"#ExxonMobil's shale project in Algeria isn't a done deal as anti-government protests in the North-African country continue
https://t.co/uK6bycaGag",2019-03-23
2019-03-23 00:12:13,"Not the first time it happens, but it's still incredible to see this happening... https://t.co/n1S3fb5m99",2019-03-23
2019-03-25 15:16:05,"WTI recently hit $60 per barrel for the first time since November, driven higher by the OPEC+ cuts, as well as by outages in Venezuela and Iran.

https://t.co/toyQJQq7o0",2019-03-25
2019-03-25 17:30:50,"The ethanol industry saw some good and bad news in recent days as a new rule allows for 15% ethanol blends to be sold year-round, but waivers to refineries limit the demand

https://t.co/HgQKRRijWi",2019-03-25
2019-03-25 17:51:56,"Two Russian planes with 100 troops landed in Venezuela this weekend, Reuters reports, citing media reports and flight tracking websites. 

https://t.co/DimpIYp6mh",2019-03-25
2019-03-25 18:45:59,"Sinopec reported a 76-percent drop in its latest quarterly profit for October-December 2018, which is the lowest since at least the third quarter of 2016, Reuters reports, citing the company.

https://t.co/MHHIxO6vU3",2019-03-25
2019-03-25 21:34:43,"China’s liquefied natural gas (LNG) imports increased in February compared to the same month last year, but fell from the record highs from January as the winter heating season approaches its end amid ample supplies in Asia.

https://t.co/HNw5jUS1Nq",2019-03-25
2019-03-25 22:23:43,"The United States has sent two more ships through the Taiwan Strait, sending a message to China which has increased its presence in the region in recent years

https://t.co/DXKrmyJOls",2019-03-25
2019-03-25 23:01:10,"Mexico has unveiled a new fiscal strategy to support the state-owned oil producer Petróleos Mexicanos (Pemex) expand output production and develop new fields

https://t.co/F8NGys9gn4",2019-03-25
2019-03-26 00:01:21,"Saudi Arabia has been signaling for weeks that it is and will be doing whatever it takes to rebalance the oil market by slashing exports and pumping well below its quota under the OPEC+ deal—despite US shale’s persistence.

https://t.co/QLScxu2cfc",2019-03-26
2019-03-26 15:39:24,"Texas will need an additional 10,950 miles of oil and gas pipelines to accommodate rising production over the years to 2050, an IHS Markit study quoted by S&amp;P Global Platts has suggested.

https://t.co/TkwSpbnGl6",2019-03-26
2019-03-26 17:23:06,"China is taking advantage of steep discounts for Iranian and Venezuelan crude to increase its imports from the two countries sanctioned by the United States

https://t.co/wFTuz7AxYg",2019-03-26
2019-03-26 18:28:47,"Japan’s energy diversification efforts have been tilted in the favor of renewables, but the country can’t afford to rule out new coal fired capacity

https://t.co/mQLRace7Rr",2019-03-26
2019-03-26 19:22:38,"Join over 30,000+ oil and gas professionals on the Oilprice commmunity! Stay up to date with energy professionals from around the world. It’s completely free to get started.
-
Join now: https://t.co/kv3K0Dpvph https://t.co/fzkEQyyEXM",2019-03-26
2019-03-26 20:45:04,"Data released by the Chinese energy bureau this week shows that the country added a whopping 194 million tonnes of coal mining capacity over the course of 2018.

https://t.co/TL0K5SWjCf",2019-03-26
2019-03-26 22:36:33,"Chinese authorities are determined to boost domestic oil production, but despite the huge rise in capex, its oil majors struggle to offset rapidly falling reserves

https://t.co/eBvH1213kh",2019-03-26
2019-03-26 23:01:52,"Hedge funds are buying oil once again after a pause earlier in March, signaling returning optimism about U.S. - China relations and subsiding concern about the global economy.

https://t.co/W2f1t89Wgy",2019-03-26
2019-03-27 00:01:32,"Venezuela is once again finding itself in the dark in another massive power outage, according to Aljazeera, weighing further on the South American country that is struggling to maintain its oil output and oil exports amid US sanctions.

https://t.co/IQNpQYYmJn",2019-03-27
2019-03-27 15:11:58,"Crude oil prices fell slightly after the Energy Information Administration reported a moderate build in U.S. crude oil inventories for the week to March 22.

https://t.co/5vx4RMjoms",2019-03-27
2019-03-27 17:12:08,"Venezuela’s largest oil-exporting terminal Jose is not working after a power outage that happened on Monday.

https://t.co/yXKj7RWTbJ",2019-03-27
2019-03-27 21:34:04,"Just a few years ago, Egypt’s LNG sector was struggling, but now it seems even global oil giants can’t get enough of it

https://t.co/hXFmwelYJd",2019-03-27
2019-03-27 22:30:02,"The ongoing unrest in one of North Africa’s largest oil and gas producers Algeria is reaching boiling point.

https://t.co/dq9cLsrwW6",2019-03-27
2019-03-27 23:04:56,"US sanctions on Iran’s oil sector and the waivers of said sanctions are causing rifts among the US administration—pitting the National Security Council and the US State Department against each other as the deadline for waiver extensions draws near.

https://t.co/1PON5VufGN",2019-03-27
2019-03-28 00:18:34,"The merger of Saudi Aramco with SABIC does not just create numerous synergies, it can also be seen as a major step in the diversification of the Saudi energy industry

https://t.co/dpPLfBUYd1",2019-03-28
2019-03-28 15:30:25,"Washington has secretly given the go-ahead to several companies to sell nuclear power technology to Saudi Arabia.

https://t.co/LlBRnkR3A8",2019-03-28
2019-03-28 16:56:13,"President Donald Trump called OPEC out on Twitter once again on Thursday, pressing the oil “monopoly” to stop driving prices higher.

https://t.co/OXGjsTIaoB",2019-03-28
2019-03-28 18:16:55,"The discovery of hydrocarbons in the Eastern Mediterranean’s Levant Basin has created new regional security and economic dynamics

https://t.co/uyDcQVumzE",2019-03-28
2019-03-28 20:12:30,"Russia is dragging its feet over the oil production cut deal that it has reached with OPEC and other non-OPEC countries.

https://t.co/n3QRcKCroV",2019-03-28
2019-03-28 20:20:26,"President Donald Trump called OPEC out on Twitter once again on Thursday, pressing the oil “monopoly” to stop driving prices higher.

Full Story: https://t.co/OXGjsTIaoB https://t.co/JDg57tTmNo",2019-03-28
2019-03-28 21:32:38,"Capex-intensive Alaska LNG has gained new life, with supermajors BP and Exxon back on board, looking to weight the project’s financial feasibility.

https://t.co/A2fJUfED44",2019-03-28
2019-03-28 22:03:57,"As U.S. crude exports soar, an unexpected issue is plaguing domestic producers, and it could completely derail the country’s oil boom

https://t.co/qcP3tBeTpo",2019-03-28
2019-03-28 23:12:13,"China’s “New Silk Road” is continuously growing, with new deals spanning every continent, but will the massive resource grab ever pay off?

https://t.co/CGxuUsRxoL",2019-03-28
2019-03-29 00:08:09,"A new bloc is emerging in the greater Middle East with the declared objectives of dominating the entire Arab world, confronting and containing the US and its allies; and controlling and benefiting from the entire hydro-carbon economy.

https://t.co/1BM3eEZyMj",2019-03-29
2019-03-29 16:56:37,"Oil producers in the United States are not hedging enough future production while oil prices trend higher, Goldman Sachs has warned.

https://t.co/gX6SB1P4jb",2019-03-29
2019-03-29 18:27:03,"The Governor of Michigan, Gretchen Whitmer, has ordered the suspension of all work on a tunnel beneath the Straits of Mackinac that’s part of a project for the replacement of a section of the Line 5 crude oil pipeline operated by Enbridge.

https://t.co/j3qGUrV6f0",2019-03-29
2019-03-29 23:23:07,"Oil prices closed the week on a positive note, as professional buyers are more convinced that oil is trending higher in the short term.

https://t.co/zy348ntpfr",2019-03-29
2019-04-01 16:08:05,"United States District Court for the District of Alaska judge Sharon Gleason decided late on Friday to reinstate the drilling ban on millions of acres in the Arctic that President Barack Obama put in place prior to the expiration of his presidential term.

https://t.co/0ni7K7BuN0",2019-04-01
2019-04-01 17:38:55,"Saudi Aramco received on Monday high first-time credit ratings from Fitch Ratings and Moody’s as Saudi Arabia’s oil giant is getting ready to launch its first bond in U.S. dollars.

https://t.co/woSJI10Aup",2019-04-01
2019-04-01 19:04:06,"OPEC’s oil production in March 2019 fell to its lowest level since February 2015, as Saudi Arabia cut more than it had pledged under the output cut deal and Venezuela continued to struggle amid U.S. sanctions and a major blackout.

https://t.co/T7QgpcgU6o",2019-04-01
2019-04-01 21:29:07,"Commodity trading giants are betting on LNG as the next big movement in the energy industry, in part due to the fact that profit margins are shrinking in the crude oil sector

https://t.co/VWfyCW2frN",2019-04-01
2019-04-01 22:01:30,"President Trump issued an executive order on Friday to push the Keystone XL pipeline forward, hoping to short-circuit litigation on the project and get it off the ground.

https://t.co/9nb69AkI31",2019-04-01
2019-04-01 23:13:19,"New energy technology has rapidly become one of the hottest investment niches, attracting tons of new investment from high profile investors

https://t.co/sWWc9BKX8C",2019-04-01
2019-04-02 17:07:32,"The world’s publicly listed oil and gas companies are bringing in cash at the best rate ever witnessed even though oil prices have only partially recovered from the huge drop suffered in 2014 and 2015, according to Rystad Energy

https://t.co/kPeuF50Nig",2019-04-02
2019-04-02 17:44:15,"Crude oil inventories in Canada’s oil province Alberta rose in February despite a government-imposed production cut aimed at propping up the price of Canadian crude and reducing excess supply in storage.

https://t.co/OxkeCPdv0u",2019-04-02
2019-04-02 18:32:15,"Sanctions on Venezuelan oil have shifted a lot of crude buyers’ focus to surrounding Latin American nations, specifically Brazil, but can it keep up with the demand?

https://t.co/0naEeqKzgG",2019-04-02
2019-04-02 21:42:48,"A materials science lab at Rice University has developed a relatively green lithium ion battery recycling process that allows for the retention and subsequent reuse of valuable component elements such as cobalt.

https://t.co/fbTcy8wpvT",2019-04-02
2019-04-02 22:08:56,"Qatar is solidifying its hold as the top global LNG exporter. 

https://t.co/17crQNn2vK",2019-04-02
2019-04-02 23:03:55,"Oil supermajor Shell is looking to revitalize the Rust Belt with a large-scale plastics plant, but not all residents are sold on the project

https://t.co/ltihBgpG1P",2019-04-02
2019-04-03 15:26:02,"Crude prices fell on Wednesday morning after the EIA confirmed a large build in commercial crude inventories

https://t.co/kmEm5YipCL",2019-04-03
2019-04-03 17:04:19,"China’s revival and rise to economic dominance in the last few decades has seen it facing a serious pollution problem, a problem that has given the country’s nuclear industry a massive boost

https://t.co/FAr3UB7uqb",2019-04-03
2019-04-03 19:15:56,"Natural gas prices at the Waha hub in West Texas plummeted to record low negative levels on Wednesday.

https://t.co/9MHm6CSSiD",2019-04-03
2019-04-03 20:13:46,"Western Europe’s largest oil and gas producer has just set a historic record in its electric vehicles (EVs) market.

https://t.co/U004NRp92I",2019-04-03
2019-04-03 22:19:40,"With Iran sanctions waivers set to expire in a few weeks, the Trump administration faces a difficult task.

https://t.co/qzNouHN0xf",2019-04-03
2019-04-03 23:19:02,"Drillers of Canadian Light crude are faring much better than their counterparts that produce heavier crudes, as they have seen prices rise significantly in the last couple of months

https://t.co/hb6DQk9HMb",2019-04-03
2019-04-04 00:36:20,"Oil prices are rising to their highest level in months, with WTI having topped $60 per barrel, but the U.S. shale industry is still showing signs of strain.

https://t.co/Yel7RzUL5G",2019-04-04
2019-04-04 15:52:50,"Oil prices may have neared $70 per barrel on improving market fundamentals, but several analysts now see the need for additional production cuts in early 2020

https://t.co/tgutaepFrq",2019-04-04
2019-04-04 17:20:36,"Nearly two-thirds participating in the survey said they would not buy a fully autonomous vehicle. 

https://t.co/0AX4CcjBni",2019-04-04
2019-04-04 18:36:49,"The scam apparently spent $2.4 million on thousands of ads over the course of a couple of months

https://t.co/R6Yh2DvlF2",2019-04-04
2019-04-04 19:29:47,"Nigeria’s Petroleum Minister Emmanuel Ibe Kachikwu admitted that reducing oil production to the quota assigned by OPEC is a challenge, not least because of the start of production at the Egina oil field.

https://t.co/6XXcLaOP6k",2019-04-04
2019-04-04 20:00:34,"Inventories of LNG in Asia are overflowing, causing spot prices to fall even lower and fresh cargoes to be redirected to Europe

https://t.co/7LSSbDR0XY",2019-04-04
2019-04-04 21:22:59,"After long-time President Bouteflika stepped down, analysts are once again looking at the military as they are now the most likely to step in firmly

https://t.co/XP0oO0mwAI",2019-04-04
2019-04-04 22:15:22,"Colorado has hosted a surge in oil and gas production in the last few years, but the industry faces new challenges as the state overhauls its regulatory regime.

https://t.co/U1QtfV4Mq6",2019-04-04
2019-04-04 23:07:16,"Forces loyal to Libya’s eastern strongman General Khalifa Haftar are advancing west toward the capital Tripoli in a renewed confrontation between the rival administrations that could escalate and threaten to disrupt, Libya’s oil production and exports.

https://t.co/aRAojn4duv",2019-04-04
2019-04-05 00:00:14,"Natural gas prices fell into record negative territory in the Permian basin, dragged down by booming oil production and a limited ability to move gas out of the region.

https://t.co/w14Um5tpSw",2019-04-05
2019-04-05 16:20:51,"Saudi Arabia has threatened the United States to stop using dollars for its oil trades in an attempt to discourage legislators from passing a bill dubbed NOPEC aimed at holding OPEC liable for cartel practices under U.S. law.

https://t.co/l1n7kk4diV",2019-04-05
2019-04-05 17:23:43,"The the number of active oil and gas rigs rose by 19 after two weeks of big losses in the United States this week according to Baker Hughes, in a sign that US production is still set for increases.

https://t.co/RzdTDSHC1I",2019-04-05
2019-04-05 20:53:53,"Crude rallied on Friday morning, ending the week on a bullish note as traders are increasingly concerned about global supply outages.

https://t.co/8AOu23TybQ",2019-04-05
